cliente_id,ranking_oferta,oferta_id,nombre_oferta,precio_mensual,ahorro_pct,gb_incluidos,canal,score_propension_lr,score_ranking_nbo
CLI048375,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8185887875931591,0.8184835277167012
CLI048378,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7915546967808793,0.7939450854293871
CLI048378,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.796196963570131,0.7939450854293871
CLI048378,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7885368926564563,0.7939450854293871
CLI048381,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7906627531727429,0.8041475928077012
CLI048381,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7953197478220126,0.8019436481464243
CLI048381,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7876355002494623,0.8019436481464243
CLI048387,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8054419139055967,0.7940045889740002
CLI048387,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7980411813349333,0.7940045889740002
CLI048387,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8009575864336942,0.7938650708262772
CLI048408,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.780233060723509,0.7408771203530752
CLI048408,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7850590029989806,0.7408771203530752
CLI048408,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7770975030739355,0.7408771203530752
CLI048411,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7360289211831933,0.631544383921939
CLI048411,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7415039610692622,0.631544383921939
CLI048411,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7324789208383946,0.6200379277245613
CLI048427,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7580823741750671,0.667733530289215
CLI048427,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.763247134336642,0.667733530289215
CLI048427,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7547301263752824,0.667733530289215
CLI048428,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8112270942395382,0.7939807351370444
CLI048428,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.815533340340695,0.7928735488201824
CLI048428,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8084251698972581,0.7928735488201824
CLI048433,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7864269542265734,0.7878677414731073
CLI048433,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7911532896970401,0.7878677414731073
CLI048433,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7833552308295686,0.7878677414731073
CLI048440,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7676960954399459,0.7837949287845646
CLI048440,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7727171451694458,0.7837949287845646
CLI048440,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.76443566927519,0.7837949287845646
CLI048463,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7935679891564396,0.7593436172370718
CLI048463,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7858356852965247,0.7593436172370718
CLI048463,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7888817176168308,0.7591877434686692
CLI048467,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8114797845523184,0.8064078700843651
CLI048467,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8042529071117823,0.8064078700843651
CLI048467,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8071012933055184,0.8062747029070916
CLI048476,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8162518101028975,0.8181988564982082
CLI048476,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8091648465487636,0.8181988564982082
CLI048476,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8119584689360542,0.8176206373387128
CLI048477,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.787208222879938,0.7794618188910195
CLI048477,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7793039514974136,0.7794618188910195
CLI048477,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.78241716161349,0.7770367855334417
CLI048479,1,OF020,Movistar Total Basico,149.9,20,30,Tienda,0.7408979563382745,0.6793354701123778
CLI048479,2,OF021,Movistar Total Plus,189.9,35,60,Tienda,0.7463068159731177,0.6793354701123778
CLI048479,3,OF022,Movistar Total Max,229.9,50,9999,Tienda,0.7373900738012,0.6793354701123778
CLI048486,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7761777016409546,0.8083317671969449
CLI048486,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7679844573386382,0.8083317671969449
CLI048486,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.771210465796198,0.8062342894738741
CLI048488,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7842069517341335,0.7528547220930325
CLI048488,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.788969232342501,0.7515956646909239
CLI048488,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7811121859985226,0.7515956646909239
CLI048490,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7955281689920459,0.8005817074050747
CLI048490,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7878496588865049,0.8005817074050747
CLI048490,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.790874669538796,0.7999611557826276
CLI048496,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8211297112461493,0.8136503931022904
CLI048496,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8141880557287094,0.8136503931022904
CLI048496,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8169247810214733,0.8135210558169848
CLI048524,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.829660871322856,0.826181248505273
CLI048524,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8229789207949597,0.826181248505273
CLI048524,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8256139018013862,0.826058749087727
CLI048535,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8203669786345325,0.8169586795505599
CLI048535,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8134024492792807,0.8169586795505599
CLI048535,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8161481325529559,0.8163774012149974
CLI048544,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.793903293904775,0.7941849386988807
CLI048544,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7861801654829016,0.7941849386988807
CLI048544,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7892226124514162,0.7935496147003479
CLI048545,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8123593529192361,0.8146308106439
CLI048545,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.807996456590939,0.8145019986901786
CLI048545,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8051580975868647,0.800718093586191
CLI048547,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7621844250227496,0.7786725672825084
CLI048547,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.76728849292931,0.7786725672825084
CLI048547,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7588709390791714,0.7786725672825084
CLI048552,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8046480819164195,0.8132983589370958
CLI048552,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7972247551457574,0.8132983589370958
CLI048552,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8001499974846531,0.8127081214923523
CLI048556,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8222002008536242,0.8095336563995339
CLI048556,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8152907441348503,0.8095336563995339
CLI048556,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8180148586416918,0.8061433191308423
CLI048566,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8197980368821216,0.8170894464937322
CLI048566,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8128164822259722,0.8170894464937322
CLI048566,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8155688326928127,0.8169619591534117
CLI048580,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.755648866572508,0.7077679858580875
CLI048580,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7608491906064855,0.7077679858580875
CLI048580,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7522739170725434,0.7077679858580875
CLI048581,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8052194703569587,0.7497110433055958
CLI048581,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7978124003814566,0.7497110433055958
CLI048581,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8007312842797821,0.7489818259602185
CLI048605,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7929882252332223,0.806414428828828
CLI048605,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7976067292191603,0.806414428828828
CLI048605,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7899856688034419,0.806414428828828
CLI048609,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7578379205723927,0.7572647299779122
CLI048609,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7630062680884833,0.7560208582127078
CLI048609,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7544833824416983,0.7560208582127078
CLI048613,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7913501715050407,0.8029928019148325
CLI048613,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7959958193260548,0.8019219654516084
CLI048613,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.788330198144699,0.8019219654516084
CLI048649,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8102100172820619,0.7997483642868495
CLI048649,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8029462837889539,0.7997483642868495
CLI048649,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8058090923081382,0.7975804777869056
CLI048665,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7839601354828529,0.7833318119602438
CLI048665,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7887263955562888,0.7833318119602438
CLI048665,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7808628191876866,0.7833318119602438
CLI048679,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7941642854880303,0.8156768258179837
CLI048679,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.786448306510509,0.8156768258179837
CLI048679,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7894879597235095,0.8136411959075075
CLI048681,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8045280299374175,0.8111443482085672
CLI048681,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.79710129155275,0.8111443482085672
CLI048681,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8000278682212385,0.8110136755803851
CLI048682,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7903816860799898,0.7727425847446799
CLI048682,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.795043312613252,0.7727425847446799
CLI048682,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7873514617682015,0.7727425847446799
CLI048690,1,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7549964455531128,0.7024915831890934
CLI048690,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7583462188688689,0.7020182707330833
CLI048690,3,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7635071033904056,0.7020182707330833
CLI048721,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8250202920183377,0.8151900275053495
CLI048721,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8181961938600433,0.8151900275053495
CLI048721,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8208868722420524,0.8150615159284678
CLI048730,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7910720477278514,0.8045534569308348
CLI048730,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7863443702128201,0.8044193235256004
CLI048730,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.783271786379919,0.7900792947688237
CLI048733,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7901758506264696,0.7780962791918019
CLI048733,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7948408664800856,0.7780962791918019
CLI048733,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7871434521133386,0.7780962791918019
CLI048736,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8045582616564172,0.8122043427329311
CLI048736,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7971323822590344,0.8122043427329311
CLI048736,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8000586229669246,0.8111590939500656
CLI048752,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7731554445071095,0.7328540956202941
CLI048752,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7780926034852476,0.7328540956202941
CLI048752,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7699486800911763,0.7328540956202941
CLI048760,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.7995655879060818,0.8085476222545996
CLI048760,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7919990524517526,0.8085476222545996
CLI048760,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7949802941352337,0.808415577273118
CLI048763,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8164029461979072,0.8103684391126221
CLI048763,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8093204500829856,0.8103684391126221
CLI048763,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8121123235211821,0.8081996285698931
CLI048764,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7881363939398557,0.7643565613671562
CLI048764,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7802569758901061,0.7643565613671562
CLI048764,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7833604795549726,0.7636565622982043
CLI048768,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7648673336529455,0.7497094209279376
CLI048768,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.769931201381579,0.7497094209279376
CLI048768,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7615795354710319,0.7497094209279376
CLI048776,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7844958818603239,0.7925322597170694
CLI048776,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7892534997078174,0.7914193339960103
CLI048776,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7814041047423825,0.7914193339960103
CLI048789,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8034418145944922,0.8038933124377913
CLI048789,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7959842719840619,0.8038933124377913
CLI048789,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7989228960094518,0.8037588364859661
CLI048799,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7382974020271588,0.6852164445235269
CLI048799,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7437417725405614,0.6852164445235269
CLI048799,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7347669156193478,0.6852164445235269
CLI048803,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8219248108205552,0.8153059700563603
CLI048803,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8150070601025591,0.8153059700563603
CLI048803,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8177344230883473,0.8151775208234826
CLI048825,1,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8140695020348866,0.8189326955590803
CLI048825,2,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8183254287779691,0.8179288555213051
CLI048825,3,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8112999533732184,0.8179288555213051
CLI048842,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7650150254551736,0.8033017994023053
CLI048842,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7700766686040353,0.8033017994023053
CLI048842,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.761728649078141,0.8033017994023053
CLI048860,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7674323633686249,0.810833221657493
CLI048860,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7724574238780934,0.810833221657493
CLI048860,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7641693727595816,0.805524377732129
CLI048861,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8197926341660204,0.8142776028671388
CLI048861,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8128109179872948,0.8142776028671388
CLI048861,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8155633317057479,0.8141486014670181
CLI048864,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7414780499032629,0.7211755251818459
CLI048864,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7468789370157252,0.7211755251818459
CLI048864,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7379752435154909,0.7211755251818459
CLI048866,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7772378283592449,0.7747492789928093
CLI048866,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7821111760748186,0.7747492789928093
CLI048866,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7740719103176679,0.7747492789928093
CLI048872,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8045011378013336,0.8164624438702979
CLI048872,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7970736353930443,0.8164624438702979
CLI048872,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8000005108799543,0.8163346177461953
CLI048914,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7886015583077733,0.8068599121248177
CLI048914,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7932924191603976,0.8068599121248177
CLI048914,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7855525826355302,0.8068599121248177
CLI048929,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7419983883165013,0.6662246274913907
CLI048929,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7473921082410125,0.6662246274913907
CLI048929,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7385001457413788,0.6662246274913907
CLI048932,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8157082977277301,0.8085746020549917
CLI048932,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8086052868313095,0.8085746020549917
CLI048932,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8114051913868346,0.8084425712729928
CLI048937,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7610331897625424,0.7385019246709708
CLI048937,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7661543851178471,0.7385019246709708
CLI048937,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7577087626688085,0.7385019246709708
CLI048941,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7916251316907552,0.7798226793132829
CLI048941,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7838398771723811,0.7798226793132829
CLI048941,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7869065982157213,0.7786463175475979
CLI048949,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7896797948867196,0.7797376013954685
CLI048949,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7943529692401501,0.7797376013954685
CLI048949,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7866421630649901,0.7797376013954685
CLI048952,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8211423625762656,0.8063313077945453
CLI048952,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8142010869412317,0.8063313077945453
CLI048952,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8169376634577628,0.8057243060941299
CLI048959,1,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8119447332695215,0.8089190580387915
CLI048959,2,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8162383170712572,0.8078727266169279
CLI048959,3,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8091509547840059,0.8078727266169279
CLI048974,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7821687617146657,0.806842775411889
CLI048974,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.786963803347753,0.806842775411889
CLI048974,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7790530011091817,0.806842775411889
CLI048983,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8104560946631351,0.8174736907606622
CLI048983,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8031994915259167,0.8174736907606622
CLI048983,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8060595099463486,0.8153676281083927
CLI048988,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7615634193325567,0.7522920920917554
CLI048988,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7666767353564923,0.7522920920917554
CLI048988,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.758244025376845,0.7522920920917554
CLI048989,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8171440772542814,0.8122443121118641
CLI048989,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8100835204400297,0.8122443121118641
CLI048989,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8128668045976875,0.8104833333460615
CLI048991,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.6984305300315753,0.47946605748997995
CLI048991,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.6924216089439472,0.4768713704473653
CLI048991,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.6885333273991309,0.4768713704473653
CLI048992,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7775412131758406,0.7891082907070336
CLI048992,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7824097818529885,0.7891082907070336
CLI048992,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7743783552308632,0.7891082907070336
CLI049000,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7837977824588754,0.8027152461534451
CLI049000,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7885666583414874,0.8027152461534451
CLI049000,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7806987896609939,0.8027152461534451
CLI049002,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8212628196156745,0.8149811491297141
CLI049002,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.814325161733441,0.8149811491297141
CLI049002,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8170603213945209,0.8148525252937842
CLI049006,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.751891989839696,0.7484444333604182
CLI049006,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.757146572289757,0.7484444333604182
CLI049006,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7484824222193392,0.7422300861391077
CLI049008,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8409226531843633,0.8249960634688251
CLI049008,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8345943988173071,0.8249960634688251
CLI049008,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8370907072325633,0.8171336540097232
CLI049011,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8030175482015107,0.8137250251377421
CLI049011,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7955480048448652,0.8137250251377421
CLI049011,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7984913219984845,0.8135957277844024
CLI049014,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8088727700831592,0.8148297887402294
CLI049014,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8132203569859631,0.8127180560131473
CLI049014,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.80604425584266,0.8127180560131473
CLI049020,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7903456589576028,0.803629733595439
CLI049020,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7825257335514485,0.803629733595439
CLI049020,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7856059992085247,0.8025483618302464
CLI049021,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8167727255172967,0.8073782751448622
CLI049021,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8097011690983078,0.8073782751448622
CLI049021,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8124887596870082,0.8057790279285459
CLI049024,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8251593740331347,0.8150735879636879
CLI049024,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8183395056554288,0.8150735879636879
CLI049024,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8210285269826711,0.8149450137986567
CLI049028,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8022736078396165,0.8155050538493799
CLI049028,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7947830636773765,0.8155050538493799
CLI049028,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7977345932095821,0.8099511686075423
CLI049076,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8131874364454773,0.8051051503602864
CLI049076,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8060103722047411,0.8051051503602864
CLI049076,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8088392633917453,0.8044952373991353
CLI049091,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.779874165074327,0.7592999158574976
CLI049091,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7847058137873428,0.7592999158574976
CLI049091,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7767349520952734,0.7592999158574976
CLI049102,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.705885512903914,0.6340708363967819
CLI049102,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7117409026305179,0.6340708363967819
CLI049102,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7020942079013492,0.6179315775499856
CLI049105,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7973609909575333,0.8039483651783093
CLI049105,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7897331166886123,0.8039483651783093
CLI049105,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7927383365218099,0.803813917764722
CLI049106,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8074357500330203,0.8279003865781125
CLI049106,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.811808419787065,0.8279003865781125
CLI049106,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8045911067936627,0.8279003865781125
CLI049107,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8290085634547739,0.8179029019236824
CLI049107,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8223065050272875,0.8179029019236824
CLI049107,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8249493660773543,0.8177758551119018
CLI049113,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7177806199334521,0.5449033011318185
CLI049113,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.714080541339955,0.5449033011318185
CLI049113,3,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7234919598366549,0.483671660246852
CLI049116,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7515820966742975,0.733671212232363
CLI049116,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7568411197480204,0.733671212232363
CLI049116,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7481696967579108,0.733671212232363
